h2a_entity_name,h2a_dba_or_agent,h2a_location_type,h2a_address,h2a_lat,h2a_lon,district_office,state,workers_certified,crop_activity,employment_period,laundromat_name,laundromat_address,laundromat_lat,laundromat_lon,distance_km,laundromat_hours,laundromat_phone,source_url,confidence,location_id,h2a_case_numbers,h2a_source_url,sensitive_housing,dedupe_note,geocode_source,geocode_status,h2a_county,laundromat_id,laundromat_source,laundromat_confidence,laundromat_state_query,osm_tags,radius_km,match_rank,match_status
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"9725 Akron Avenue, Almond, WI, 54909",,,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000032,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,WAUSHARA COUNTY,,,,,,8.0,,unresolved_h2a_location
Weekly Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"907 3rd Avenue, Hancock, WI, 54943",44.122457213364,-89.638604774742,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000033,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Weekly Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"N5933 County Road KK, Plainfield, WI, 54966",44.193423521647,-89.562890144105,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000034,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,WAUSHARA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"917 Elk Avenue, Adams, WI, 53910",43.86156964934,-89.758614313098,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000035,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"1174 County Highway E, Adams, WI, 53910",43.837604198037,-89.811990373892,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000036,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Non_Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"2401 5th Avenue, Grand Marsh, WI, 53936",43.908812677323,-89.677799188296,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000037,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"573 Dover Avenue, Grand Marsh, WI, 53936",,,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000038,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
K&A Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"662 County Road D, Bancroft, WI, 54921",44.259714503579,-89.574340998114,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000039,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of New Chester - Section 8, T16N-R07E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000040,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of Jackson - Section 19, T15N-R07E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000041,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of New Chester - Section 17, T16N-R07E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000042,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"N15204 County Rd G, Nekoosa, WI, 54497",44.193697061973,-89.955507892284,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000043,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Non_Exact),Match,JUNEAU COUNTY,,,,,,8.0,,no_laundromat_within_radius
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"5340 3rd Avenue, Plainfield, WI, 54966",44.287752390051,-89.520420465249,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000044,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"524 County Highway E, Grand Marsh, WI, 53936",43.952376342048,-89.680507705846,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000045,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Non_Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"1816 10th Avenue, Friendship, WI, 53934",43.994461613913,-89.77718630088,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000046,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"2495 5th Avenue, Grand Marsh, WI, 53936",43.894999444474,-89.677748570265,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000047,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"6530 Helena Road, Arena, WI, 53503",43.17187626373,-89.99464814434,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000048,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,IOWA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"9034 County Road BB, Plainfield, WI, 54966",44.286186840988,-89.45746585576,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000049,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"7168 Isherwood Road, Bancroft, WI, 54921",44.358217493718,-89.507889691971,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000050,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"323 County Road G, Plainfield, WI, 54966",,,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000051,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"931 Meehan Drive, Plover, WI, 54467",,,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000052,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,PORTAGE COUNTY,,,,,,8.0,,unresolved_h2a_location
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of Easton - Section 17, T16N-R06E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000053,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Olson Diversified,"case employer LFI, LLC; POC Ethan Olson",worksite,"W11236 Aspen Avenue, Plainfield, WI, 54966",44.170425451133,-89.442609250331,MN,WI,98,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,29-Aug-2026 to 24-Oct-2026,,,,,,,,,high,h2a_000054,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,WAUSHARA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"8550 Central Sands Road, Bancroft, WI, 54921",44.302845133617,-89.528852279212,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000055,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"224 Aniwa Lane, Plainfield, WI, 54966",44.202932074779,-89.629935014681,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000056,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"173 3rd Avenue, Bancroft, WI, 54921",44.288622560981,-89.588440290528,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000057,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Alsum Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"2731 9th Drive, Adams, WI, 53910",43.857627261215,-89.767218958601,MN,WI,42,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000058,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,ADAMS COUNTY,,,,,,8.0,,no_laundromat_within_radius
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of Quincy - Section 8, T15N-R06E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000059,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Bryan Bula Farms,"case employer LFI, LLC; POC Ethan Olson",worksite,"Town of Easton - Section 4, T16N-R06E, Grand Marsh, WI, 53936",,,MN,WI,4,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,low,h2a_000060,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,,No_Match,ADAMS COUNTY,,,,,,8.0,,unresolved_h2a_location
Wysocki Produce Farm,"case employer LFI, LLC; POC Ethan Olson",worksite,"W13427 hwy 73, Plainfield, WI, 54966",44.213863106655,-89.54933962571,MN,WI,14,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000061,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,WAUSHARA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"3975 Tall Pine Drive, Plover, WI, 54467",44.457754936873,-89.566010214291,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,(unnamed laundry listing),WI,44.5115622,-89.5715177,5.999,,,https://www.openstreetmap.org/node/5824543520,medium,h2a_000062,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,osm_node_5824543520,OpenStreetMap via Overpass API,medium,WI,"{""shop"": ""laundry""}",8.0,1,matched
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"3975 Tall Pine Drive, Plover, WI, 54467",44.457754936873,-89.566010214291,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,The Laundry,WI,44.5222652,-89.5511088,7.27,,,https://www.openstreetmap.org/node/5846720087,medium,h2a_000062,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,osm_node_5846720087,OpenStreetMap via Overpass API,medium,WI,"{""name"": ""The Laundry"", ""shop"": ""laundry""}",8.0,2,matched
Mortenson Bros,"case employer LFI, LLC; POC Ethan Olson",worksite,"6545 2nd Street, Stevens Point, WI, 54482",44.438067495677,-89.460021354702,MN,WI,12,H-2A Wages | H-2A workers will be paid at the rate of $12.00 per hour. | Domestic Wages | Domestic workers will be paid at the rate of $13.29 per hour.,01-Sep-2026 to 21-Oct-2026,,,,,,,,,high,h2a_000063,JO-A-300-26177-056304,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26177-056304,False,,US Census batch geocoder (Exact),Match,PORTAGE COUNTY,,,,,,8.0,,no_laundromat_within_radius
